lcl|ORF510_1:29282:29512,MCP6657983.1,87.324,71,9,0,1,71,4,74,4.11e-25,98.6,92.96
lcl|ORF512_1:29846:29974,KRL45594.1,71.053,38,11,0,5,42,18,55,1.87e-06,52.8,78.95
lcl|ORF512_1:29846:29974,KLD61475.1,74.194,31,8,0,12,42,2,32,5.88e-05,45.8,77.42
lcl|ORF512_1:29846:29974,SPX68983.1,74.194,31,8,0,12,42,2,32,2.70e-04,45.1,77.42
lcl|ORF512_1:29846:29974,KLD56969.1,74.194,31,8,0,12,42,2,32,6.28e-04,44.3,77.42
lcl|ORF512_1:29846:29974,KLD61663.1,74.194,31,8,0,12,42,2,32,0.001,45.1,77.42
lcl|ORF512_1:29846:29974,WP_070084972.1,74.194,31,8,0,12,42,2,32,0.001,45.1,77.42
lcl|ORF512_1:29846:29974,WP_118130973.1,74.194,31,8,0,12,42,2,32,0.002,44.3,77.42
lcl|ORF512_1:29846:29974,ALC07678.1,74.194,31,8,0,12,42,2,32,0.002,44.3,77.42
lcl|ORF512_1:29846:29974,OUT03449.1,74.194,31,8,0,12,42,2,32,0.002,44.3,77.42
lcl|ORF512_1:29846:29974,WP_216491153.1,74.194,31,8,0,12,42,2,32,0.003,43.9,77.42
lcl|ORF512_1:29846:29974,WP_211761030.1,74.194,31,8,0,12,42,2,32,0.003,43.9,77.42
lcl|ORF512_1:29846:29974,WP_024521282.1,74.194,31,8,0,12,42,2,32,0.003,43.9,77.42
lcl|ORF512_1:29846:29974,WP_024002650.1,74.194,31,8,0,12,42,2,32,0.003,43.5,77.42
lcl|ORF512_1:29846:29974,WP_265481495.1,74.194,31,8,0,12,42,2,32,0.003,43.5,77.42
lcl|ORF512_1:29846:29974,WP_074029744.1,74.194,31,8,0,12,42,2,32,0.003,43.5,77.42
lcl|ORF512_1:29846:29974,MCG0875138.1,74.194,31,8,0,12,42,2,32,0.003,43.5,77.42
lcl|ORF512_1:29846:29974,WP_213567159.1,74.194,31,8,0,12,42,2,32,0.003,43.5,77.42
lcl|ORF512_1:29846:29974,WP_063494273.1,74.194,31,8,0,12,42,2,32,0.003,43.5,77.42
lcl|ORF512_1:29846:29974,WP_229963494.1,74.194,31,8,0,12,42,2,32,0.003,43.5,77.42
lcl|ORF512_1:29846:29974,WP_252129875.1,74.194,31,8,0,12,42,2,32,0.003,43.5,77.42
lcl|ORF512_1:29846:29974,WP_185935873.1,74.194,31,8,0,12,42,2,32,0.003,43.5,77.42
