lcl|ORF1061_1:18432:18307,PKX65475.1,62.069,29,11,0,8,36,35,63,5.86e-04,43.1,79.31
lcl|ORF1061_1:18432:18307,AYE58167.1,62.069,29,11,0,8,36,35,63,0.001,42.7,79.31
lcl|ORF1061_1:18432:18307,WP_079111861.1,58.621,29,12,0,8,36,56,84,0.004,41.6,75.86
lcl|ORF1061_1:18432:18307,ASD32076.1,58.621,29,12,0,8,36,35,63,0.005,40.8,75.86
lcl|ORF1061_1:18432:18307,RDG11678.1,58.621,29,12,0,8,36,56,84,0.005,41.2,75.86
lcl|ORF1061_1:18432:18307,AXN90800.1,58.621,29,12,0,8,36,35,63,0.005,40.8,75.86
lcl|ORF1061_1:18432:18307,WP_080464413.1,58.621,29,12,0,8,36,56,84,0.006,41.2,75.86
lcl|ORF1061_1:18432:18307,AQY69942.1,58.621,29,12,0,8,36,36,64,0.006,40.8,75.86
lcl|ORF1061_1:18432:18307,APP11035.1,58.621,29,12,0,8,36,47,75,0.006,40.8,75.86
lcl|ORF1061_1:18432:18307,ARK34700.1,58.621,29,12,0,8,36,47,75,0.006,40.8,75.86
lcl|ORF1061_1:18432:18307,AQX93978.1,58.621,29,12,0,8,36,47,75,0.006,40.8,75.86
lcl|ORF1061_1:18432:18307,KAB6423058.1,55.172,29,13,0,8,36,35,63,0.014,39.7,75.86
lcl|ORF1061_1:18432:18307,WP_072533882.1,58.621,29,12,0,8,36,56,84,0.021,39.7,75.86
lcl|ORF1061_1:18432:18307,PHY26974.1,55.172,29,13,0,8,36,35,63,0.029,38.9,72.41
lcl|ORF1061_1:18432:18307,RDF81225.1,55.172,29,13,0,8,36,35,63,0.031,38.9,72.41
lcl|ORF1061_1:18432:18307,WP_114668196.1,55.172,29,13,0,8,36,56,84,0.032,39.3,72.41
lcl|ORF1061_1:18432:18307,AYC70597.1,55.172,29,13,0,8,36,35,63,0.033,38.9,72.41
lcl|ORF1061_1:18432:18307,PHY52490.1,55.172,29,13,0,8,36,35,63,0.047,38.5,72.41
lcl|ORF1061_1:18432:18307,WP_244048397.1,58.621,29,12,0,8,36,604,632,0.049,40.4,75.86
lcl|ORF1126_1:77879:77802,VTU60426.1,96.000,25,1,0,1,25,33,57,1.03e-08,54.3,100.00
lcl|ORF1126_1:77879:77802,WP_154816475.1,96.000,25,1,0,1,25,35,59,1.09e-08,54.3,100.00
lcl|ORF1126_1:77879:77802,WP_262880302.1,96.000,25,1,0,1,25,558,582,1.18e-07,55.5,100.00
lcl|ORF1126_1:77879:77802,WP_262344244.1,96.000,25,1,0,1,25,558,582,1.22e-07,55.5,100.00
lcl|ORF1126_1:77879:77802,WP_137646249.1,84.000,25,4,0,1,25,42,66,1.85e-06,48.9,92.00
lcl|ORF1126_1:77879:77802,WP_225995592.1,84.000,25,4,0,1,25,41,65,1.98e-06,48.5,96.00
lcl|ORF1126_1:77879:77802,WP_162937014.1,56.000,25,11,0,1,25,9,33,0.028,38.1,84.00
lcl|ORF1127_1:76565:76425,WP_261975481.1,85.714,21,3,0,1,21,1,21,0.001,44.3,100.00
lcl|ORF1127_1:76565:76425,NSL96735.1,90.909,22,2,0,1,22,1,22,0.001,45.1,90.91
lcl|ORF1127_1:76565:76425,PRO86961.1,100.000,19,0,0,1,19,1,19,0.002,43.1,100.00
lcl|ORF1127_1:76565:76425,WP_187337344.1,94.737,19,1,0,1,19,1,19,0.002,42.4,94.74
lcl|ORF1127_1:76565:76425,WP_231127835.1,85.000,20,3,0,1,20,1,20,0.007,43.1,95.00
lcl|ORF1127_1:76565:76425,QBA80201.1,54.286,35,13,1,1,35,1,32,0.008,41.2,68.57
lcl|ORF1127_1:76565:76425,MBA2819332.1,94.444,18,1,0,1,18,1,18,0.009,40.4,100.00
lcl|ORF1127_1:76565:76425,MCG0664067.1,94.444,18,1,0,1,18,1,18,0.012,41.2,100.00
lcl|ORF1127_1:76565:76425,WP_225367136.1,85.714,21,3,0,1,21,1,21,0.016,42.0,85.71
