lcl|ORF281_1:22786:23022,RHF40858.1,83.333,66,11,0,12,77,1,66,3.32e-30,112,89.39
lcl|ORF281_1:22786:23022,WP_187347596.1,81.818,66,12,0,12,77,1,66,7.02e-30,110,89.39
lcl|ORF281_1:22786:23022,OUT06386.1,83.333,66,11,0,12,77,1,66,3.76e-27,112,89.39
lcl|ORF281_1:22786:23022,MCG0593151.1,83.333,66,11,0,12,77,1,66,5.19e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_085438958.1,83.333,66,11,0,12,77,1,66,5.19e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_022638511.1,83.333,66,11,0,12,77,1,66,5.30e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_211761028.1,83.333,66,11,0,12,77,1,66,5.30e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_128485641.1,83.333,66,11,0,12,77,1,66,5.35e-27,113,89.39
lcl|ORF281_1:22786:23022,MCG0632833.1,83.333,66,11,0,12,77,1,66,5.40e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_173961368.1,83.333,66,11,0,12,77,1,66,5.40e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_255781938.1,83.333,66,11,0,12,77,1,66,5.40e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_061468219.1,83.333,66,11,0,12,77,1,66,5.40e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_011101049.1,83.333,66,11,0,12,77,1,66,5.45e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_024002651.1,83.333,66,11,0,12,77,1,66,5.45e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_122036834.1,83.333,66,11,0,12,77,1,66,5.45e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_089197880.1,83.333,66,11,0,12,77,1,66,5.45e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_214417564.1,83.333,66,11,0,12,77,1,66,5.45e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_045352606.1,83.333,66,11,0,12,77,1,66,5.45e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_087613100.1,83.333,66,11,0,12,77,1,66,5.45e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_216781702.1,83.333,66,11,0,12,77,1,66,5.45e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_118977844.1,83.333,66,11,0,12,77,1,66,5.45e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_111443286.1,83.333,66,11,0,12,77,1,66,5.51e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_265478792.1,83.333,66,11,0,12,77,1,66,5.51e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_260204004.1,83.333,66,11,0,12,77,1,66,5.51e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_222893298.1,83.333,66,11,0,12,77,1,66,5.56e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_105307987.1,83.333,66,11,0,12,77,1,66,5.56e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_063204265.1,83.333,66,11,0,12,77,1,66,5.56e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_085775827.1,83.333,66,11,0,12,77,1,66,5.56e-27,113,89.39
lcl|ORF281_1:22786:23022,MCG0790270.1,83.333,66,11,0,12,77,1,66,5.61e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_015825154.1,83.333,66,11,0,12,77,1,66,5.61e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_076661862.1,83.333,66,11,0,12,77,1,66,5.61e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_234521073.1,83.333,66,11,0,12,77,1,66,5.61e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_076640304.1,83.333,66,11,0,12,77,1,66,5.61e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_064578386.1,83.333,66,11,0,12,77,1,66,5.61e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_063731223.1,83.333,66,11,0,12,77,1,66,5.61e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_097557995.1,83.333,66,11,0,12,77,1,66,5.61e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_087511013.1,83.333,66,11,0,12,77,1,66,5.61e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_208663755.1,83.333,66,11,0,12,77,1,66,5.61e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_108909711.1,83.333,66,11,0,12,77,1,66,5.67e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_251913332.1,83.333,66,11,0,12,77,1,66,5.67e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_094339241.1,83.333,66,11,0,12,77,1,66,5.67e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_063488748.1,83.333,66,11,0,12,77,1,66,5.67e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_077726973.1,83.333,66,11,0,12,77,1,66,5.67e-27,113,89.39
lcl|ORF281_1:22786:23022,MCG0903786.1,83.333,66,11,0,12,77,1,66,5.67e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_015379832.1,83.333,66,11,0,12,77,1,66,5.67e-27,113,89.39
lcl|ORF281_1:22786:23022,MCG0659724.1,83.333,66,11,0,12,77,1,66,5.67e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_063724010.1,83.333,66,11,0,12,77,1,66,5.67e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_044429215.1,83.333,66,11,0,12,77,1,66,5.67e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_265256196.1,83.333,66,11,0,12,77,1,66,5.67e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_208205549.1,83.333,66,11,0,12,77,1,66,5.67e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_208191371.1,83.333,66,11,0,12,77,1,66,5.67e-27,113,89.39
lcl|ORF281_1:22786:23022,MCG0557103.1,83.333,66,11,0,12,77,1,66,5.67e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_099745942.1,83.333,66,11,0,12,77,1,66,5.72e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_168177762.1,83.333,66,11,0,12,77,1,66,5.72e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_108725535.1,83.333,66,11,0,12,77,1,66,5.72e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_064971875.1,83.333,66,11,0,12,77,1,66,5.72e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_162044943.1,83.333,66,11,0,12,77,1,66,5.72e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_195562416.1,83.333,66,11,0,12,77,1,66,5.72e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_128536877.1,83.333,66,11,0,12,77,1,66,5.72e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_103851766.1,83.333,66,11,0,12,77,1,66,5.72e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_211758647.1,83.333,66,11,0,12,77,1,66,5.78e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_208226598.1,83.333,66,11,0,12,77,1,66,5.78e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_241467700.1,83.333,66,11,0,12,77,1,66,5.78e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_249646367.1,83.333,66,11,0,12,77,1,66,5.78e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_131470451.1,83.333,66,11,0,12,77,1,66,5.78e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_112260643.1,83.333,66,11,0,12,77,1,66,5.78e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_128467973.1,83.333,66,11,0,12,77,1,66,5.84e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_225829441.1,83.333,66,11,0,12,77,1,66,5.84e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_114668109.1,83.333,66,11,0,12,77,1,66,5.84e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_102170868.1,83.333,66,11,0,12,77,1,66,5.84e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_126320903.1,83.333,66,11,0,12,77,1,66,5.84e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_168785646.1,83.333,66,11,0,12,77,1,66,5.84e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_076656040.1,83.333,66,11,0,12,77,1,66,5.84e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_047672739.1,83.333,66,11,0,12,77,1,66,5.84e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_021356689.1,83.333,66,11,0,12,77,1,66,5.84e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_072539686.1,83.333,66,11,0,12,77,1,66,5.84e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_070083258.1,83.333,66,11,0,12,77,1,66,5.84e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_172637687.1,83.333,66,11,0,12,77,1,66,5.84e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_063487594.1,83.333,66,11,0,12,77,1,66,5.84e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_060417326.1,83.333,66,11,0,12,77,1,66,5.84e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_041153503.1,83.333,66,11,0,12,77,1,66,5.84e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_248570484.1,83.333,66,11,0,12,77,1,66,5.89e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_099738666.1,83.333,66,11,0,12,77,1,66,5.89e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_003643851.1,83.333,66,11,0,12,77,1,66,5.89e-27,113,89.39
lcl|ORF281_1:22786:23022,MCG0574530.1,83.333,66,11,0,12,77,1,66,5.89e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_127519410.1,83.333,66,11,0,12,77,1,66,5.89e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_214334689.1,83.333,66,11,0,12,77,1,66,5.89e-27,113,89.39
lcl|ORF281_1:22786:23022,MCG0754988.1,83.333,66,11,0,12,77,1,66,5.89e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_003642080.1,83.333,66,11,0,12,77,1,66,5.89e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_185935874.1,83.333,66,11,0,12,77,1,66,5.95e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_244048840.1,83.333,66,11,0,12,77,1,66,5.95e-27,113,89.39
lcl|ORF281_1:22786:23022,MCG0731722.1,83.333,66,11,0,12,77,1,66,5.95e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_063721079.1,83.333,66,11,0,12,77,1,66,5.95e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_063852295.1,83.333,66,11,0,12,77,1,66,5.95e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_013355209.1,83.333,66,11,0,12,77,1,66,5.95e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_135517533.1,83.333,66,11,0,12,77,1,66,5.95e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_173819204.1,83.333,66,11,0,12,77,1,66,5.95e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_076635205.1,83.333,66,11,0,12,77,1,66,5.95e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_072533502.1,83.333,66,11,0,12,77,1,66,5.95e-27,113,89.39
lcl|ORF281_1:22786:23022,WP_260203243.1,83.333,66,11,0,12,77,1,66,6.01e-27,113,89.39
lcl|ORF282_1:23023:24018,WP_085429129.1,88.485,330,38,0,2,331,70,399,0.0,586,92.42
lcl|ORF282_1:23023:24018,WP_211758647.1,88.485,330,38,0,2,331,70,399,0.0,586,92.42
lcl|ORF282_1:23023:24018,WP_228987413.1,88.485,330,38,0,2,331,70,399,0.0,586,92.42
lcl|ORF282_1:23023:24018,WP_102170868.1,88.485,330,38,0,2,331,70,399,0.0,586,92.42
lcl|ORF282_1:23023:24018,WP_013355209.1,88.485,330,38,0,2,331,70,399,0.0,586,92.42
lcl|ORF282_1:23023:24018,WP_011101049.1,88.485,330,38,0,2,331,70,399,0.0,585,92.42
lcl|ORF282_1:23023:24018,MCG0809079.1,88.485,330,38,0,2,331,70,399,0.0,585,92.42
